"Genus","taxonID","individualID","plotID","siteID","domainID","date","plantStatus","growthForm","canopyPosition","measurementHeight","basalStemDiameterMsrmntHeight","height","stemDiameter","basalStemDiameter","pointID","scientificName","stemDistance","stemAzimuth","year","FIA.Code","jenkins_model","Scientific.Name.with.Author","Common.Name","Family","habit","Species","Adj.Factor","model_name","betaZero","betaOne","chojnacky","Species.Group","Group","MedianSpecGrav","beta0","beta1","SapBeta1","SapBeta2","est.dbh","flag","AGBJenkins","AGBChojnacky","AGBAnnighofer"
"Pinus","PICO","NEON.PLA.D12.YELL.02729","YELL_049","YELL","D12",2021-08-30,"Live","small tree","Partially shaded",130,NA,5,8.4,NA,61,"Pinus contorta Douglas ex Loudon",1.2,226.2,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",10.417182254583,10.1682126748525,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00151","YELL_020","YELL","D12",2018-05-22,"Live","multi-bole tree","Full sun",130,NA,6.5,15.4,NA,49,"Pinus contorta Douglas ex Loudon",3.9,164.5,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",61.7016978700413,61.5121471355322,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01522","YELL_056","YELL","D12",2019-09-16,"Live","multi-bole tree",NA,140,NA,13.4,39,NA,21,"Pinus contorta Douglas ex Loudon",11.8,9.5,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",592.769873590175,607.033017251497,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00153","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,6.6,11.8,NA,49,"Pinus contorta Douglas ex Loudon",1.5,94.2,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",32.2647579421811,31.9190696431753,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00746","YELL_020","YELL","D12",2019-08-14,"Live","small tree",NA,130,NA,5.5,9.3,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",13.3469416018324,13.0663294709947,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00146","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,7.8,17,NA,49,"Pinus contorta Douglas ex Loudon",10.5,121.4,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",78.4915653655212,78.4742885769443,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00847","YELL_047","YELL","D12",2020-10-29,"Live,  other damage","single bole tree","Full sun",180,NA,10.6,30.3,NA,25,"Pinus contorta Douglas ex Loudon",9.3,326.4,"2020",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",320.60298961795,325.931010290505,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00605","YELL_021","YELL","D12",2019-07-23,"Live","single bole tree","Partially shaded",130,NA,10,14.1,NA,33,"Pinus contorta Douglas ex Loudon",11.6,316.8,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",49.7778952072698,49.4986534312236,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00121","YELL_020","YELL","D12",2019-08-14,"Live","single bole tree","Partially shaded",130,NA,5.5,11.6,NA,33,"Pinus contorta Douglas ex Loudon",11,314.2,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",30.949359783064,30.6026424782761,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00121","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,5.4,10.8,NA,33,"Pinus contorta Douglas ex Loudon",11,314.2,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",26.0067698244773,25.6623712496325,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01475","YELL_054","YELL","D12",2019-08-29,"Standing dead","single bole tree",NA,130,NA,19.1,43,NA,41,"Pinus contorta Douglas ex Loudon",24.7,40.5,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",751.857011585745,772.123757674834,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01454","YELL_054","YELL","D12",2019-08-29,"Standing dead","single bole tree",NA,130,NA,9.3,15.2,NA,39,"Pinus contorta Douglas ex Loudon",10,35.8,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",59.7687074543285,59.5625889702347,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00767","YELL_020","YELL","D12",2019-08-14,"Live","small tree",NA,130,NA,4.1,6.5,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",5.5793725436426,5.40581581254247,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01448","YELL_054","YELL","D12",2019-08-29,"Live","single bole tree",NA,130,NA,14.3,28.1,NA,41,"Pinus contorta Douglas ex Loudon",17.2,39.3,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",266.844299784523,270.688599862637,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00845","YELL_047","YELL","D12",2021-08-12,"Standing dead","single bole tree","Full sun",160,NA,11.1,16.5,NA,41,"Pinus contorta Douglas ex Loudon",10.9,113.5,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",72.9885216759329,72.9095262804198,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00866","YELL_047","YELL","D12",2021-08-12,"Live","small tree","Partially shaded",130,NA,3.3,5.1,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",3.09090210709581,2.9738339562268,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00866","YELL_047","YELL","D12",2022-09-26,"Live","small tree","Partially shaded",130,NA,2.4,5.4,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2022",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",3.5524518043268,3.42355304795156,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01471","YELL_054","YELL","D12",2019-08-29,"Live","single bole tree",NA,130,NA,17,28.3,NA,41,"Pinus contorta Douglas ex Loudon",15.7,15.8,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",271.492416775962,275.460134095474,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00827","YELL_047","YELL","D12",2020-10-29,"Live","single bole tree","Full sun",185,NA,9.7,21.9,NA,25,"Pinus contorta Douglas ex Loudon",6,274,"2020",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",145.428755242235,146.464895092855,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01471","YELL_054","YELL","D12",2021-09-15,"Live","single bole tree","Partially shaded",130,NA,18.8,30,NA,41,"Pinus contorta Douglas ex Loudon",15.7,15.8,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",312.928742416088,318.037757159912,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00836","YELL_047","YELL","D12",2020-10-29,"Live","single bole tree","Partially shaded",130,NA,16,42.5,NA,23,"Pinus contorta Douglas ex Loudon",5,73.7,"2020",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",730.747128517308,750.191226184329,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00822","YELL_047","YELL","D12",2022-09-26,"Standing dead","single bole tree","Full sun",130,NA,9.1,28,NA,41,"Pinus contorta Douglas ex Loudon",9.4,213.9,"2022",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",264.537961258312,268.3213883167,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00825","YELL_047","YELL","D12",2022-09-26,"Live","small tree","Partially shaded",130,NA,2,2,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2022",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",0.316373839607989,0.296266822408248,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00122","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,5.4,10.4,NA,33,"Pinus contorta Douglas ex Loudon",11.5,325.8,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",23.7234250181457,23.3837455221247,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00128","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,6.4,11,NA,51,"Pinus contorta Douglas ex Loudon",6.9,225.8,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",27.1950562083655,26.8491556389272,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00626","YELL_021","YELL","D12",2019-07-23,"Standing dead","single bole tree","Mostly shaded",130,NA,10.8,25.5,NA,49,"Pinus contorta Douglas ex Loudon",7,148.2,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",210.662676192482,213.098813321438,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00827","YELL_047","YELL","D12",2021-08-12,"Live","single bole tree","Partially shaded",190,NA,9.8,22.5,NA,25,"Pinus contorta Douglas ex Loudon",6,274,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",155.321696341749,156.550559050458,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01455","YELL_054","YELL","D12",2021-09-15,"Live","single bole tree","Partially shaded",130,NA,16.9,36.4,NA,41,"Pinus contorta Douglas ex Loudon",19.1,339.6,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",501.10492454026,512.140267235942,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01218","YELL_052","YELL","D12",2019-09-11,"Standing dead","single bole tree",NA,130,NA,6,14.9,NA,21,"Pinus contorta Douglas ex Loudon",3.7,69.6,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",56.9369444290883,56.707912795316,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00144","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,5.1,12.1,NA,49,"Pinus contorta Douglas ex Loudon",9.7,180.5,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",34.2986486879244,33.9557971218864,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01349","YELL_052","YELL","D12",2019-09-11,"Live","small tree",NA,130,NA,2.2,3.2,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",0.993601666025911,0.943178370644181,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00137","YELL_020","YELL","D12",2019-08-14,"Live","multi-bole tree","Partially shaded",130,NA,5.4,15.8,NA,31,"Pinus contorta Douglas ex Loudon",3.1,60.9,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",65.6769615717443,65.5237380690363,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00825","YELL_047","YELL","D12",2020-10-29,"Live, physically damaged","small tree","Full sun",130,NA,1.8,1.4,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2020",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",0.132748549045924,0.123036953900006,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00825","YELL_047","YELL","D12",2021-08-12,"Live","small tree","Partially shaded",130,NA,2,1.7,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",0.212981905128071,0.198511361812826,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00140","YELL_020","YELL","D12",2019-08-14,"Live","single bole tree","Partially shaded",130,NA,5.6,12.7,NA,31,"Pinus contorta Douglas ex Loudon",8.7,68.7,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",38.5882063143233,38.2559457064339,NA
"Pinus","PICO","NEON.PLA.D12.YELL.01226","YELL_052","YELL","D12",2019-09-11,"Standing dead","single bole tree",NA,130,NA,18.2,30.7,NA,59,"Pinus contorta Douglas ex Loudon",3.8,185.1,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",331.006210376846,336.634687282798,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00142","YELL_020","YELL","D12",2019-08-14,"Live","single bole tree","Partially shaded",130,NA,4.4,13.9,NA,31,"Pinus contorta Douglas ex Loudon",11.3,48.6,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",48.076146380017,47.7867175007236,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00143","YELL_020","YELL","D12",2019-08-14,"Live","single bole tree","Partially shaded",120,NA,6.7,13.5,NA,31,"Pinus contorta Douglas ex Loudon",9.6,3.3,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",44.7767537431163,44.4696461302831,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00143","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,5.7,12.2,NA,31,"Pinus contorta Douglas ex Loudon",9.6,3.3,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",34.9929425206524,34.6513919967394,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00823","YELL_047","YELL","D12",2020-10-29,"Live, physically damaged","single bole tree","Partially shaded",130,NA,10.9,32.4,NA,41,"Pinus contorta Douglas ex Loudon",0.2,186.9,"2020",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",377.423516804845,384.439612536701,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00118","YELL_020","YELL","D12",2018-05-22,"Live","single bole tree","Full sun",130,NA,5.6,13.3,NA,33,"Pinus contorta Douglas ex Loudon",7.1,321.8,"2018",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",43.17867112526,42.8640307417193,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00843","YELL_047","YELL","D12",2019-08-28,"Live","single bole tree",NA,130,NA,12.7,32.4,NA,41,"Pinus contorta Douglas ex Loudon",6.7,140.4,"2019",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",377.423516804845,384.439612536701,NA
"Pinus","PICO","NEON.PLA.D12.YELL.00825","YELL_047","YELL","D12",2021-08-12,"Live","small tree",NA,130,NA,NA,1.5,NA,NA,"Pinus contorta Douglas ex Loudon",NA,NA,"2021",108,"pine","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae","tree","contorta",0.883,"sw4",-2.5356,2.4349,"PinusBelow0.45spg","conifer","Conifer",0.39,-2.6177,2.4638,0.574215,0.848035,NA,"Check",0.157031664993963,0.145834057849909,NA
